"ANIO","CCDD","CCPP","CCDI","CONGLOMERADO","NSELUA","UA","Plaguicidas","Fertilizantes","GastoInsumos","Credito","Riego","sup_sembrada_ha","Produccion_t","Rendimiento","tamanoUA","GastoJornal","CantJornaleros","JornalPC","GastoMaq"
2019,"10","09","05","09898","00045","12",0,0,100,1,0,1,1633.8,67.6,5,7200,8,900,250
2019,"10","09","05","09898","00069","13",0,0,600,1,0,2.25,1019.57,79.5333333333333,5,9000,6,1500,0
2019,"10","09","05","09900","00120","14",0,1,210,1,0,0.25,757.545,71.5,5,1500,5,300,130
2019,"10","10","01","10316","00008","1",0,0,3395,0,0,3.747,89.02,218.602139037433,4,1650,36,45.8333333333333,200
2019,"10","10","01","10316","00009","2",0,0,1750,0,0,0.37,210.32,351.46,5,300,10,30,0
2019,"10","10","01","10316","00013","3",0,0,800,0,0,0.78,14.89,50.1466666666667,4,600,12,50,0
2019,"10","10","01","10316","00022","4",0,0,300,0,0,0.155,3.22,56.9066666666667,4,360,12,30,40
2019,"10","10","01","10316","00024","5",0,1,2540,0,0,1.81,32.95,103.166666666667,5,1075,23,46.7391304347826,560
2019,"10","10","01","10316","00033","6",0,1,2970,0,0,1.375,6.96,36.72,5,1425,29,49.1379310344828,100
2019,"10","10","01","10316","00040","7",0,0,71,0,0,0.027,0.575,50,2,0,0,0,30
2019,"10","10","01","10316","00047","8",0,0,224,0,0,0.499,0.36,2.49117129549767,1,930,31,30,0
2019,"10","10","01","10316","00056","9",1,1,550,0,0,0.251,1.0545,8.7,2,650,22,29.5454545454545,0
2019,"10","10","01","10316","00065","10",0,0,1927,0,0,1.314,6.94425,84.5669340463458,5,1650,35,47.1428571428571,100
2019,"10","10","01","10316","00076","11",0,0,185,0,0,0.23,1.22,57.5,3,210,7,30,0
2019,"10","10","01","10316","00078","12",1,0,352,0,0,0.425,0.68,18.76,4,200,8,25,0
2019,"10","10","01","10316","00083","13",0,0,781,0,1,0.536,4.05475,100.45135097877,4,60,2,30,80
2019,"10","10","01","10316","00086","14",0,0,79,0,0,0.033,1.262,83.9,3,0,0,0,0
2019,"10","10","02","10310","00011","1",0,0,254,0,1,0.16,2.005,63.1666666666667,2,320,8,40,25
2019,"10","10","02","10310","00024","2",0,0,276,0,1,0.25,1.74,66,4,160,4,40,0
2019,"10","10","02","10310","00036","4",0,0,85,0,0,0.0878,0.134,19.1428571428571,1,0,0,0,0
2019,"10","10","02","10310","00045","5",1,0,330,0,0,0.07,6.02,92,2,0,0,0,0
2019,"10","10","02","10310","00047","6",0,0,400,0,0,0.25,19.03,84.24,4,240,6,40,100
2019,"10","10","02","10310","00065","7",1,0,56,0,0,0.008,3.56,25,3,0,0,0,0
2019,"10","10","02","10310","00071","8",0,0,430,0,0,0.15,19.45,122,5,140,4,35,0
2019,"10","10","02","10310","00085","9",0,0,120,0,0,0.1,1.45,36.6666666666667,3,0,0,0,0
2019,"10","10","02","10310","00094","10",0,0,1275,0,1,0,78.5,80.6666666666667,3,0,0,0,0
2019,"10","10","02","10310","00096","11",1,0,1440,0,0,0.375,23.85,37.8,5,2050,49,41.8367346938776,15
2019,"10","10","02","10310","00106","12",0,0,760,0,0,0,100.5,232.666666666667,4,0,0,0,0
2019,"10","10","02","10310","00120","13",1,0,831,0,0,0.28,3.38,26.5,4,210,6,35,0
2019,"10","10","02","10310","00124","14",0,0,0,0,0,0,0.005,1,3,0,0,0,0
2019,"10","10","02","10311","00005","1",0,0,510,0,1,0.062,85.75,175.032258064516,5,16060,3,5353.33333333333,0
2019,"10","10","02","10311","00015","2",1,0,629,0,0,0.18,19.18,92.9066666666667,5,180,6,30,0
2019,"10","10","02","10311","00022","3",0,0,600,0,1,0,45.75,110,4,0,0,0,0
2019,"10","10","02","10311","00032","4",0,0,450,0,1,0,82.5,90,5,0,0,0,0
2019,"10","10","02","10311","00040","5",0,0,17,0,0,0.003,0.30725,67.25,1,0,0,0,0
2019,"10","10","02","10311","00042","6",1,0,1019,0,0,0.598,7.00975,78.0280337941628,2,770,22,35,40
2019,"10","10","02","10311","00044","7",1,0,1223,0,0,0.247,20.96,72.7005347593583,5,550,13,42.3076923076923,90
2019,"10","10","02","10311","00051","8",1,0,257,0,0,0.03,2.23,48.3333333333333,4,0,0,0,0
2019,"10","10","02","10311","00058","9",0,0,1075,0,0,0.625,27.96,75.68,5,600,20,30,0
2019,"10","10","02","10311","00069","10",1,0,517,0,0,0.29,1.28,14.32,5,480,12,40,0
2019,"10","10","02","10311","00077","11",1,1,1044,0,0,0.36,19.244,83.6,5,1050,30,35,0
2019,"10","10","02","10311","00083","12",0,0,202,0,0,0.062,2.92,47.0967741935484,2,75,3,25,0
2019,"10","10","02","10311","00087","13",0,0,80,0,1,0,5.62,100,5,0,0,0,50
2019,"10","10","02","10311","00095","14",1,0,520,0,0,0.125,12.325,78.6,4,240,8,30,50
2019,"10","10","03","10307","00011","1",0,1,358,0,0,0.25,0.71,5.68,3,60,1,60,110
2019,"10","10","03","10307","00027","2",1,1,813,0,0,0.5,1.31,6,5,200,5,40,200
2019,"10","10","03","10307","00030","3",0,1,384,0,0,0.375,0.74,5.92,3,0,0,0,200
2019,"10","10","03","10307","00044","4",1,1,3275,1,0,1.5,37.6,25.9666666666667,5,12000,9,1333.33333333333,280
2019,"10","10","03","10307","00049","5",1,1,3353,1,1,0.5,42,36,4,1200,9,133.333333333333,120
2019,"10","10","03","10307","00080","7",0,1,162,0,0,0.0625,0.348,11.136,1,0,0,0,90
2019,"10","10","03","10307","00093","8",0,1,434,0,0,0.437,1.255,12.6412903225806,5,80,2,40,90
2019,"10","10","03","10307","00110","9",0,0,130,0,0,0.3125,0.452,6.176,1,180,3,60,0
2019,"10","10","03","10307","00124","10",0,0,419,0,0,0.75,23.32,26.66,4,1290,9,143.333333333333,230
2019,"10","10","03","10307","00138","11",0,1,768,0,0,0.5,1.867,8.216,3,120,2,60,128
2019,"10","10","03","10307","00144","12",0,0,850,0,0,0.75,2.6,5.6,3,960,8,120,150
2019,"10","10","03","10307","00159","13",0,0,525,0,0,0.25,2.08,16.64,3,0,0,0,260
2019,"10","10","03","10307","00174","14",0,1,880,0,0,0.375,2,10.24,3,120,2,60,0
2019,"10","10","05","10301","00001","1",0,0,1618,1,0,0.5,24.8,56.4,4,450,5,90,0
2019,"10","10","05","10301","00006","2",0,0,708,0,0,0.1,48.56,129.733333333333,5,240,3,80,0
2019,"10","10","05","10301","00013","3",0,0,690,0,0,0.2,25.5,57.3,5,400,3,133.333333333333,0
2019,"10","10","05","10301","00023","4",0,0,950,0,0,0.35,22.84,53.6,5,500,4,125,0
2019,"10","10","05","10301","00034","5",0,0,1030,0,0,0.6,31.52,91.9333333333333,5,150,2,75,0
2019,"10","10","05","10301","00046","6",0,0,1502,0,0,0.35,43.54,113.466666666667,5,500,4,125,0
2019,"10","10","05","10301","00062","7",0,0,380,0,0,0.25,14.52,69.6,5,250,4,62.5,0
2019,"10","10","05","10301","00066","8",0,0,0,0,0,0,8.1,81,3,0,0,0,0
2019,"10","10","05","10301","00078","9",0,0,1230,0,0,0.45,48.55,100.9,5,800,5,160,0
2019,"10","10","05","10301","00092","10",0,0,500,0,0,0.1,32.2,70,3,300,4,75,215
2019,"10","10","05","10301","00105","11",0,0,1980,0,0,1.2,17.75,34.35,5,800,5,160,0
2019,"10","10","05","10301","00107","12",0,0,1625,0,0,0.95,38.85,119.966666666667,5,600,4,150,0
2019,"10","10","05","10301","00127","13",0,0,960,0,0,0.35,20.96,74.2666666666667,5,300,3,100,0
2019,"10","10","05","10301","00129","14",0,0,1987,0,0,1,7.2,7.2,4,525,5,105,120
2019,"10","10","06","10302","00001","1",1,1,2030,0,1,1.16,10.418,145.740046082949,4,800,20,40,120
2019,"10","10","06","10302","00007","2",1,0,1425,0,1,0.775,18.72,149.782857142857,4,400,10,40,0
2019,"10","10","06","10302","00013","3",1,1,1347,0,1,0.57,1.916,32.3,3,200,5,40,0
2019,"10","10","06","10302","00021","4",1,0,746,0,0,0.412,1.982,47.5747096774194,3,240,6,40,0
2019,"10","10","06","10302","00023","5",0,0,305,0,1,0.25,2.685,55.68,2,240,6,40,100
2019,"10","10","06","10302","00027","6",1,1,2735,0,1,1.605,23.145,97.43,4,1200,30,40,0
2019,"10","10","06","10302","00034","7",0,0,195,0,0,0.134,0.99,33.5806451612903,4,0,0,0,0
2019,"10","10","06","10302","00035","8",0,0,115,0,1,0.07,1.9,70,1,200,5,40,0
2019,"10","10","06","10302","00041","9",1,1,800,0,1,0.48,2.28,54.43,2,240,6,40,0
2019,"10","10","06","10302","00049","10",1,0,2250,0,1,1.135,6.635,85.1,5,1200,30,40,80
2019,"10","10","06","10302","00058","11",1,1,595,0,1,0.125,9.03,39.24,3,400,10,40,100
2019,"10","10","06","10302","00065","12",1,0,985,0,1,0.52,5.19,61.527619047619,3,400,8,50,0
2019,"10","10","06","10302","00070","13",0,0,370,0,0,0.32,1.2,14.9,5,160,4,40,0
2019,"10","10","06","10302","00079","14",1,1,505,0,1,0.185,20.77,75.59,4,200,5,40,0
2019,"10","10","07","10325","00006","1",0,0,145,0,0,0.1,0.9,9,4,0,0,0,0
2019,"10","10","07","10325","00018","2",0,0,225,0,0,0.35,9.2,50,3,300,3,100,0
2019,"10","10","07","10325","00028","3",0,0,605,0,0,0.45,4.5,19,4,0,0,0,0
2019,"10","10","07","10325","00040","4",1,0,1150,0,1,0.4,8.3,77,4,480,12,40,50
2019,"10","10","07","10325","00052","5",0,1,950,0,0,0.2,57.68,114.3,4,520,13,40,0
2019,"10","10","07","10325","00067","7",0,0,410,0,0,0.15,1.26,16.2,3,60,2,30,0
2019,"10","10","07","10325","00085","8",0,1,1620,0,1,0.75,53.3,68.9333333333333,4,1800,30,60,0
2019,"10","10","07","10325","00087","9",0,0,95,0,0,0.146,0.24,13.4583333333333,2,0,0,0,0
2019,"10","10","07","10325","00100","10",0,0,0,0,0,0.05,0.3,6,4,0,0,0,0
2019,"10","10","07","10325","00113","11",1,1,1445,0,0,0.6,8.25,56.0833333333333,5,0,0,0,30
2019,"10","10","07","10325","00122","12",0,0,175,0,0,0.05,11.7,51.6,5,300,2,150,0
2019,"10","10","07","10325","00131","13",0,1,1358,0,0,0.717,32.75,85.4387096774194,3,480,16,30,0
2019,"10","10","07","10325","00134","14",0,1,2020,0,1,1.12,49.05,226.231182795699,4,300,10,30,0
2019,"10","10","07","10331","00023","1",0,0,1370,0,0,0.33,49.74,17.51,5,600,15,40,0
2019,"10","10","07","10331","00040","2",0,0,295,0,0,0.2,42.72,54.6,5,640,16,40,0
2019,"10","10","07","10331","00046","3",0,0,540,0,0,0.45,32,57.9,5,300,6,50,0
2019,"10","10","07","10331","00048","4",0,0,270,0,0,0.25,14.4,12.6,5,500,10,50,0
2019,"10","10","07","10331","00050","5",0,0,268,0,0,0.16,28.14,17.625,5,600,12,50,0
2019,"10","10","07","10331","00074","6",0,0,860,0,0,0.125,25.2,13.6,5,400,8,50,0
2019,"10","10","07","10331","00111","8",0,0,920,0,0,0.125,48.9,15.2,5,250,5,50,0
2019,"10","10","07","10331","00125","9",0,0,335,0,0,0.25,44.47,36.88,5,360,12,30,0
2019,"10","10","07","10331","00140","10",0,0,1360,0,0,0.7,69.6,72,5,750,10,75,0
2019,"10","10","07","10331","00158","11",0,0,780,0,0,0,23.61,61.7777777777778,5,250,5,50,0
2019,"10","10","07","10331","00182","12",0,0,849,0,0,0.28,16.77,9.88,5,250,5,50,0
2019,"10","10","07","10331","00187","13",0,0,486,0,0,0.25,44.04,37.1666666666667,5,18000,1,18000,0
2019,"10","10","07","10331","00197","14",0,0,570,0,0,0.25,18.77,6.08,5,400,8,50,0
2019,"10","11","01","10248","00013","1",1,1,1019,0,0,0.45,1.44,8.85,1,100,2,50,60
2019,"10","11","01","10248","00030","2",1,1,1040,0,0,0.56,1.685,15.25,2,150,2,75,80
2019,"10","11","01","10248","00053","3",1,1,1705,0,0,0.57,1.865,15.5,3,150,2,75,60
2019,"10","11","01","10248","00065","4",1,1,930,0,0,0.4,2.385,31.9,1,150,2,75,80
2019,"10","11","01","10248","00083","5",1,1,1801,0,0,0.63,2.143,17.1,2,100,2,50,40
2019,"10","11","01","10248","00098","6",1,1,1155,0,0,0.53,1.615,17.5,2,100,2,50,80
2019,"10","11","01","10248","00118","7",1,1,510,0,0,0.08,0.84,22.4,1,80,1,80,60
2019,"10","11","01","10248","00122","8",1,1,1324,0,0,0.45,3.218,32.59,4,200,2,100,60
2019,"10","11","01","10248","00123","9",1,1,633,0,0,0.25,0.96,3.84,1,150,2,75,60
2019,"10","11","01","10248","00157","10",1,1,1127,0,0,0.42,1.695,24.95,1,150,2,75,80
2019,"10","11","01","10248","00170","11",1,1,937,0,0,0.4,1.87,20.6,1,100,1,100,60
2019,"10","11","01","10248","00173","12",1,1,1110,0,1,0.25,2.14,53.6,1,100,1,100,60
2019,"10","11","01","10248","00187","13",1,1,1218,0,0,0.34,3.766,19.34,3,300,2,150,60
2019,"10","11","01","10248","00191","14",1,1,295,0,1,0.07,1.505,23.35,1,100,1,100,60
2019,"10","11","01","10257","00004","1",0,0,139,0,0,0.544,0.65,19.0260958553642,1,0,0,0,0
2019,"10","11","01","10257","00015","2",1,0,770,0,0,0.407,2.55,13.1617834394904,2,750,7,107.142857142857,0
2019,"10","11","01","10257","00026","5",1,0,2220,0,0,1.169,7.36,12.8672189349112,2,120,4,30,0
2019,"10","11","01","10257","00044","7",1,1,5200,0,1,2.5,12.4,11.7527272727273,3,1200,7,171.428571428571,0
2019,"10","11","01","10257","00049","8",0,0,715,0,0,1.564,6.6,18.65,2,900,6,150,0
2019,"10","11","01","10257","00057","9",1,0,2350,0,1,1,10.05,13.3093457943925,3,1200,7,171.428571428571,0
2019,"10","11","01","10257","00072","11",1,0,527,0,0,0.614,1.38,9.26105263157895,2,1680,7,240,0
2019,"10","11","01","10257","00081","12",1,0,2760,0,0,1.5,11.2,13.3,2,480,4,120,0
2019,"10","11","01","10257","00104","14",1,0,2426,0,0,1.105,6.24,8.28571428571428,2,1050,7,150,0
2019,"10","11","02","10274","00003","1",1,1,393,0,1,0.237,0.735,36.2496774193548,3,120,3,40,80
2019,"10","11","02","10274","00008","2",1,1,2080,0,0,0.824,3.2325,31.2311186410048,2,720,18,40,80
2019,"10","11","02","10274","00018","3",1,1,2135,0,0,1.7,5.4,22.4,3,480,12,40,0
2019,"10","11","02","10274","00028","4",1,0,126,0,1,0.1,0.533,71.2166666666667,2,320,8,40,0
2019,"10","11","02","10274","00030","5",1,1,341,0,0,0.251,0.465,6.90857142857143,1,240,6,40,0
2019,"10","11","02","10274","00035","6",0,0,58,0,0,0.03,0.12,4,2,160,4,40,0
2019,"10","11","02","10274","00046","7",1,1,320,0,0,0.207,0.475,20.6132258064516,2,320,8,40,0
2019,"10","11","02","10274","00060","8",1,0,77,0,0,0.14,0.25,19.84,1,200,5,40,0
2019,"10","11","02","10274","00063","9",0,0,6,0,0,0,0.112,11.2,3,120,3,40,0
2019,"10","11","02","10274","00070","10",1,1,359,0,0,0.22,0.505,6.05,2,400,10,40,80
2019,"10","11","02","10274","00084","11",0,0,1,0,0,0,0.015,15,4,0,0,0,0
2019,"10","11","02","10274","00100","13",1,1,439,0,1,0.516,1.125,30.3647619047619,2,360,9,40,120
2019,"10","11","02","10274","00102","14",1,1,502,0,1,0.227,1.76,60.7677419354839,4,400,10,40,60
2019,"10","11","03","10277","00004","1",1,1,2046,0,1,1.25,25.015,211.871827956989,5,600,15,40,90
2019,"10","11","03","10277","00008","2",1,1,1141,0,0,0.623,2.99875,22.7049732620321,2,0,0,0,60
2019,"10","11","03","10277","00030","4",1,1,670,0,1,0.832,10.06,82.3064516129032,4,0,0,0,0
2019,"10","11","03","10277","00035","5",0,0,1130,0,0,0.75,3.0525,12.21,3,200,5,40,70
2019,"10","11","03","10277","00043","6",1,1,1032,0,1,0.535,8.7325,94.5396113486203,2,750,15,50,90
2019,"10","11","03","10277","00068","8",1,1,81,0,1,0.034,0.7105,71.5,2,250,5,50,0
2019,"10","11","03","10277","00090","10",1,1,1787,0,1,0.884,5.533,105.32,3,1125,25,45,165
2019,"10","11","03","10277","00108","11",1,1,1040,0,1,0.594,4.0135,73.9389677419355,3,300,10,30,60
2019,"10","11","03","10277","00119","12",1,1,1575,0,1,1.437,5.23,86.5080570409982,4,2125,45,47.2222222222222,30
2019,"10","11","03","10277","00123","13",1,1,514,0,1,0.625,3.3825,69.0051612903226,3,0,0,0,60
2019,"10","11","03","10277","00137","14",0,0,199,0,0,0.25,1.3,37.4666666666667,3,500,10,50,0
2019,"10","11","04","10243","00012","1",0,1,1209,0,0,0.799,11.09875,160.582695647174,5,1400,28,50,60
2019,"10","11","04","10243","00018","2",1,0,531,0,0,0.376,1.49625,34.5165861652579,4,300,7,42.8571428571429,0
2019,"10","11","04","10243","00023","3",1,1,3090,0,1,1.687,8.34,90.7187096774194,5,2700,58,46.551724137931,115
2019,"10","11","04","10243","00029","4",1,0,598,0,1,0.376,2.6925,52.4066666666667,5,0,0,0,0
2019,"10","11","04","10243","00040","5",0,1,1152,0,0,0.872,3.25,26.2516129032258,4,1150,23,50,100
2019,"10","11","04","10243","00051","6",1,1,611,0,1,0.562,1.88875,47.8058909780921,3,0,0,0,60
2019,"10","11","04","10243","00053","7",1,0,995,0,1,0.645,2.21375,70.0893548387097,3,400,8,50,70
2019,"10","11","04","10243","00062","8",1,1,393,0,1,0.251,0.94375,66.6474193548387,3,450,15,30,150
2019,"10","11","04","10243","00072","9",0,0,0,0,0,0,0.035,27.5,1,0,0,0,0
2019,"10","11","04","10243","00078","10",1,1,739,0,1,0.278,1.774,40.8806451612903,3,200,4,50,0
2019,"10","11","04","10243","00079","11",1,1,464,0,1,0.308,1.695,43.8548387096774,1,0,0,0,0
2019,"10","11","04","10243","00095","12",0,0,440,0,1,0.343,1.32625,48.5622580645161,2,0,0,0,0
2019,"10","11","04","10243","00106","13",1,1,757,0,1,0.474,4.935,113.043870967742,2,575,13,44.2307692307692,30
2019,"10","11","04","10243","00112","14",1,1,1344,0,0,0.562,3.02,39.6954010695187,3,950,20,47.5,0
2019,"10","11","04","10244","00015","1",1,1,865,0,1,0.588,2.268,60.7566984126984,3,120,3,40,0
2019,"10","11","04","10244","00026","3",1,1,970,0,1,0.376,3.39625,72.9096620583717,4,400,10,40,0
2019,"10","11","04","10244","00029","4",1,0,912,0,1,0.499,1.5225,45.047910906298,4,240,6,40,0
2019,"10","11","04","10244","00043","5",1,1,1570,0,1,0.763,4.2985,55.3395238095238,3,280,7,40,0
2019,"10","11","04","10244","00053","6",1,1,484,0,0,0.25,1.5805,12.644,3,240,6,40,0
2019,"10","11","04","10244","00060","7",1,0,1159,0,0,0.868,3.2855,58.4119047619048,5,200,5,40,0
2019,"10","11","04","10244","00069","8",1,0,208,0,1,0.187,0.3565,22.7472258064516,2,240,6,40,0
2019,"10","11","04","10244","00083","9",1,0,1020,0,0,0.687,3.06,24.9677419354839,4,320,8,40,0
2019,"10","11","04","10244","00090","10",1,1,1540,0,1,0.557,2.7875,37.5274193548387,3,200,5,40,0
2019,"10","11","04","10244","00095","11",1,0,406,0,1,0.325,2.48625,23.19,2,320,8,40,0
2019,"10","11","04","10244","00105","12",0,0,10,0,0,0.077,0.3,12.8709677419355,2,0,0,0,0
2019,"10","11","04","10244","00106","13",1,1,530,0,0,0.392,0.71,27.4464516129032,3,200,5,40,0
2019,"10","11","08","10280","00006","1",1,1,1990,0,1,1.006,7.577,44.36,3,100,2,50,40
2019,"10","11","08","10280","00017","3",1,1,4648,0,0,1.75,12.98,75.9,4,0,0,0,80
2019,"10","11","08","10280","00019","4",1,1,3092,0,0,1.05,7.24,15.2,4,370,14,26.4285714285714,0
2019,"10","11","08","10280","00032","5",0,1,570,0,0,0.33,3.6,27.15,2,0,0,0,70
2019,"10","11","08","10280","00045","6",1,1,1213,0,0,0.375,2.28,12.24,2,0,0,0,0
2019,"10","11","08","10280","00071","8",1,1,1692,0,0,0.4,4.48,22.4,2,920,28,32.8571428571429,30
2019,"10","11","08","10280","00083","9",1,1,1016,0,0,0.361,3.9625,47.9742857142857,2,0,0,0,0
2019,"10","11","08","10280","00098","11",1,1,2467,0,0,0.735,5.64,37.0333333333333,5,360,12,30,100
2019,"10","11","08","10280","00110","12",1,1,995,0,0,0.43,2.4,21.9166666666667,1,875,24,36.4583333333333,200
2019,"10","11","08","10280","00121","13",1,1,2557,0,0,0.6,6.6,35.4,3,525,15,35,0
2019,"10","11","08","10280","00133","14",1,0,340,0,0,0.08,1,12.5,2,0,0,0,0
2019,"10","11","08","10284","00004","1",1,1,892,0,1,0.375,9.49,28.32,2,0,0,0,80
2019,"10","11","08","10286","00117","2",1,1,1906,0,1,0.75,12.45,49.8,2,300,8,37.5,400
